id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
26339,Women,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,DKNY Women Black Dial Watch NY8138
42276,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Summer,2012.0,Casual,Vans Men Navy Blue Michoacan Shoes
36896,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Fossil Women Green Dial Chronograph Watch ES3052
34628,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Nike Men Ruckus Low Black Shoes
30864,Women,Apparel,Topwear,Kurtas,Magenta,Summer,2012.0,Ethnic,Fabindia Women Magenta Kurta
34210,Men,Apparel,Topwear,Tshirts,Maroon,Winter,2012.0,Casual,Proline Men Maroon Pique Polo T-shirt
45257,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Casio Edifice Men Silver Analogue Watches (ED446) EF-131D-7AVDF
10713,Women,Apparel,Bottomwear,Capris,Blue,Winter,2011.0,Sports,Nike Women Blue Dri-Fit Capris
20312,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Lee Men Solid Green Tshirt
45394,Women,Footwear,Shoes,Flats,Black,Winter,2012.0,Casual,Rocia Women Black Sandals
34777,Women,Accessories,Bags,Handbags,Black,Summer,2015.0,Casual,Be For Bag Women Pack of 3 Bag
13892,Men,Apparel,Topwear,Tshirts,Blue,Fall,2012.0,Casual,Nike Men Team India Special Edition Three Star Blue Jersey
52230,Women,Accessories,Jewellery,Pendant,Silver,Summer,2013.0,Casual,Lencia Silver and Black Pendant
35309,Women,Accessories,Jewellery,Earrings,Silver,Winter,2016.0,Ethnic,Fabindia Women Anusuya Silver Earrings
13058,Women,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Fastrack Women Funky Digits Black Watches
48215,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,United Colors of Benetton Men Black Sunglasses
36828,Women,Apparel,Topwear,Kurtas,Maroon,Summer,2012.0,Ethnic,Vishudh Women Maroon Kurta
39254,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2018.0,Casual,Red Chief Men Brown Casual Shoes
4808,Men,Apparel,Bottomwear,Shorts,Black,Summer,2011.0,Sports,ADIDAS Men's Prophecy Black Yellow Short
32424,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Sports,ADIDAS Men Black T-shirt
22156,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2011.0,Formal,Lee Cooper Men Black Formal Shoes
32591,Women,Apparel,Bottomwear,Skirts,Pink,Summer,2012.0,Casual,ONLY Women Pink Skirt
26853,Men,Personal Care,Fragrance,Perfume and Body Mist,Grey,Spring,2017.0,Casual,Calvin Klein Men Eternity Perfume
48320,Women,Accessories,Jewellery,Bracelet,Silver,Winter,2012.0,Casual,Pitaraa Silver Omelette Thin Bracelet
42070,Men,Accessories,Wallets,Wallets,Black,Summer,2012.0,Casual,American Tourister Men Black Wallet
20698,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2011.0,Casual,Buckaroo Men Plaza Brown Casual Shoes
59880,Women,Apparel,Bottomwear,Stockings,Black,Fall,2012.0,Casual,Femella Women Black Stockings
3479,Men,Apparel,Topwear,Tshirts,Black,Fall,2010.0,Sports,ADIDAS Men's Black Graphic T-shirt
58372,Men,Apparel,Topwear,Tshirts,Beige,Summer,2012.0,Casual,Locomotive Men Beige T-shirt
12780,Women,Apparel,Apparel Set,Kurta Sets,Brown,Fall,2011.0,Ethnic,Mother Earth Women Cotton Brown Salwar Suit
29797,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2012.0,Casual,Basics Men Navy Checked Shirt
33284,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Arrow Sport Men Multi Coloured Striped Polo T-shirt
6514,Unisex,Accessories,Bags,Backpacks,Black,Summer,2011.0,Casual,Nike Unisex Medium Black Backpack
15361,Men,Footwear,Sandal,Sandals,Black,Summer,2013.0,Casual,Red Tape Men Casual Black Sandals
49590,Women,Footwear,Shoes,Heels,Brown,Winter,2015.0,Casual,Catwalk Women Brown Wedges
55961,Women,Personal Care,Lips,Lipstick,Pink,Spring,2017.0,Casual,Colorbar Take Me As I Am Smacking Cherry Lipcolor With Sharpener 004
28289,Men,Accessories,Eyewear,Sunglasses,Grey,Winter,2016.0,Casual,Fastrack Men Grey Sunglasses
20695,Men,Footwear,Shoes,Casual Shoes,Blue,Winter,2011.0,Casual,Buckaroo Men Bello Blue Casual Shoes
37220,Boys,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,United Colors of Benetton Boys Printed White Shirt
33511,Women,Footwear,Shoes,Casual Shoes,Teal,Summer,2016.0,Casual,Cobblerz Women Teal Green Boots
58260,Women,Accessories,Bags,Handbags,Teal,Fall,2012.0,Casual,Baggit Women Teal Sling Bag
51993,Women,Apparel,Loungewear and Nightwear,Lounge Shorts,Pink,Summer,2017.0,Casual,Inaya Women Pink Lounge Shorts
46936,Men,Personal Care,Fragrance,Perfume and Body Mist,White,Spring,2017.0,Casual,York Men Exo Pour Homme Eau De Toilette
3871,Men,Apparel,Topwear,Tshirts,Brown,Summer,2011.0,Casual,Wrangler Men's Poster Print Slub Brown T-shirt
31059,Women,Apparel,Topwear,Dupatta,Off White,Summer,2012.0,Ethnic,Fabindia Women Off White Chanderi Dupatta
8417,Girls,Apparel,Topwear,Tshirts,Yellow,Fall,2011.0,Casual,Doodle Girl's Saturday 24Am Yellow Teen Kidswear
18811,Men,Accessories,Belts,Belts,Blue,Summer,2011.0,Casual,Peter England Men Casual Blue Belt
26437,Women,Accessories,Bags,Handbags,Black,Winter,2015.0,Casual,Spice Art Black Shaded Handbag
57922,Women,Apparel,Bottomwear,Leggings,Purple,Summer,2010.0,Casual,Femella Women Purple Leggings
31050,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2012.0,Casual,Arrow Sport Men Check Navy Blue Shirt
36278,Women,Apparel,Loungewear and Nightwear,Night suits,Lavender,Summer,2017.0,Casual,SDL by Sweet Dreams Women Lavender Night suits
2966,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Fall,2010.0,Casual,Puma Men's Bencio Leather White & Blue Shoe
56404,Women,Footwear,Shoes,Flats,White,Winter,2012.0,Casual,Rocia Women White & Silver Sandals
4739,Men,Footwear,Shoes,Casual Shoes,White,Fall,2012.0,Casual,Numero Uno Men's White Green Casual Shoe
30600,Boys,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Sports,Nike Boys Black & White Reversible T-shirt
52320,Women,Accessories,Jewellery,Bangle,Cream,Winter,2016.0,Casual,ToniQ Women Cream Bangle
48130,Women,Accessories,Bags,Handbags,Black,Winter,2016.0,Casual,Fossil Women Black Handbag
7661,Men,Accessories,Socks,Socks,Navy Blue,Summer,2016.0,Casual,Wrangler Men's Navy Ankle Length Socks
38410,Women,Accessories,Belts,Belts,Beige,Summer,2012.0,Casual,Baggit Women Beige Updown Belt
25533,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Wrangler Men American Flag Blue Shirt
3699,Women,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011.0,Casual,Tantra Women's Shloka Navy Long T-shirt
27692,Women,Accessories,Bags,Handbags,Beige,Winter,2015.0,Casual,Murcia Women Beige Handbag
3974,Women,Apparel,Topwear,Tops,Blue,Summer,2011.0,Casual,Jealous 21 Women Blue Tunic With Butterfly Top
32601,Women,Apparel,Topwear,Tops,Yellow,Summer,2012.0,Casual,ONLY Women Live Love Yellow Tube Top
42856,Women,Accessories,Bags,Clutches,Brown,Summer,2012.0,Casual,French Connection Women Brown Clutch
13257,Women,Apparel,Bottomwear,Capris,Purple,Fall,2011.0,Casual,Palm Tree Kids Girls Solid Purple Capris
57789,Women,Personal Care,Makeup,Compact,Skin,Spring,2017.0,,Lotus Herbals Pure Radiance Light Choco Compact 555
45206,Women,Accessories,Watches,Watches,Blue,Winter,2016.0,Casual,CASIO ENTICER Women Blue Dial Analogue Watch A66
17096,Women,Accessories,Wallets,Wallets,Green,Winter,2015.0,Casual,Lino Perros Women Blue Zip Green Wallet
56236,Men,Apparel,Loungewear and Nightwear,Night suits,Black,Summer,2016.0,Casual,SDL by Sweet Dreams Men Black Pyjama Set
7570,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Sports,Nike Men's As Go Dunk Black T-shirt
2306,Women,Apparel,Bottomwear,Capris,Black,Fall,2010.0,Sports,Nike Women Cuffed Black Capris
6151,Men,Footwear,Shoes,Casual Shoes,White,Summer,2011.0,Casual,ADIDAS Men's Mactelo White Shoe
37567,Girls,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Madagascar3 Infant Girls Light Green  T-Shirt
44210,Women,Footwear,Flip Flops,Flip Flops,Purple,Winter,2012.0,Casual,iPanema Women Purple Flip Flops
57160,Women,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Elle Women Printed White T-shirt
34871,Women,Accessories,Bags,Handbags,Multi,Summer,2012.0,Casual,Envirosax Women Multi Coloured  Bag
38221,Unisex,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Polaroid Unisex Sunglasses
4260,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Casual,Inkfruit Men's Music Fever Yellow T-shirt
55225,Women,Personal Care,Makeup,Kajal and Eyeliner,Black,Spring,2017.0,Casual,Lakme Women Black Satin Kajal
16818,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Locomotive Men Check Green Shirt
24766,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Murcia Women Brown Handbag
9008,Women,Accessories,Bags,Handbags,Multi,Winter,2015.0,Casual,Murcia Women Checked Purse Multi Handbags
19194,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,United Colors of Benetton Men Solid White Shirt
50832,Men,Accessories,Belts,Belts,Black,Summer,2012.0,Formal,New Hide Men Black & Brown Reversible Belt
22200,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Timberland Men Grey Printed T-Shirt
58157,Women,Accessories,Bags,Handbags,Orange,Summer,2015.0,Casual,Be For Bag Women Orange & White Bags
6625,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,ADIDAS Men's Morin White Shoe
55121,Women,Personal Care,Nails,Nail Polish,Peach,Spring,2017.0,Casual,Lakme Truewear Color Crush 19 Nail Polish
43864,Women,Accessories,Jewellery,Earrings,Gold,Summer,2012.0,Ethnic,Royal Diadem Earrings
37229,Men,Accessories,Belts,Belts,Black,Summer,2012.0,Casual,United Colors of Benetton Men Leather Black Belt
35535,Girls,Footwear,Sandal,Sandals,Orange,Summer,2012.0,Casual,Enroute Teens Orange Sandals
27355,Women,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Tantra Women Circles Green T-shirt
23623,Girls,Apparel,Topwear,Tops,Pink,Fall,2011.0,Casual,Doodle Kids Girls Pink I love Shopping Top
49633,Women,Apparel,Dress,Dresses,Red,Summer,2012.0,Casual,Mineral Coral Dress
59766,Women,Accessories,Jewellery,Earrings,Gold,Winter,2016.0,Casual,Estelle Women Gold Earrings
3305,Men,Footwear,Shoes,Sports Shoes,Grey,Spring,2011.0,Sports,Asics Men's Gel Nimbus 12 Grey Orange Shoe
9475,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,John Miller Men Blue Check Shirt
54906,Men,Apparel,Topwear,Tshirts,Multi,Summer,2012.0,Casual,Do u speak green Men Multi Coloured T-shirt
16303,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,Peter England Men Check Navy Blue Shirt
29790,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Basics Men Pack of 3 T-shirts
31259,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,Puma Men Munchen Grey T-shirt
12258,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Formal,Genesis Men Stripes Grey Shirts
50838,Men,Accessories,Belts,Belts,Brown,Summer,2012.0,Casual,New Hide Men Brown Belt
41263,Men,Accessories,Wallets,Wallets,Black,Summer,2012.0,Casual,Arrow Men Black Wallet
48771,Women,Accessories,Jewellery,Jewellery Set,White,Summer,2012.0,Casual,Miki Pearl Women Ivory Jewellery Set
2541,Men,Footwear,Shoes,Casual Shoes,White,Summer,2011.0,Casual,Numero Uno Men's Casual White Shoe
3774,Men,Apparel,Topwear,Tshirts,Pink,Summer,2011.0,Casual,Status Quo Men's Fushia Polo T-shirt
20788,Men,Apparel,Topwear,Sweaters,Maroon,Fall,2011.0,Casual,Genesis Men Solid Maroon Sweater
22709,Women,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Nike Women White Air Dictate MSL Sports Shoes
11029,Women,Apparel,Topwear,Tops,Purple,Fall,2011.0,Casual,Jealous 21 Women Check Purple Tops
47664,Women,Accessories,Scarves,Scarves,Grey,Summer,2012.0,Casual,Femella Women Grey & Blue Butterfly Scarf
55385,Women,Personal Care,Nails,Nail Polish,Red,Spring,2017.0,Casual,Revlon Tuscan Sun Nail Polish 314
59909,Women,Apparel,Dress,Dresses,Blue,Fall,2012.0,Casual,Femella Women Blue Dress
58161,Women,Accessories,Wallets,Wallets,Black,Fall,2012.0,Casual,Rocky S Women Black Wallet
13171,Women,Footwear,Shoes,Sports Shoes,Navy Blue,Fall,2011.0,Sports,Skechers Women Bravos Navy Blue Sports Shoes
18480,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Puma Men Super Elevate Black Casual Shoes
20802,Men,Footwear,Shoes,Sports Shoes,White,Fall,2010.0,Sports,Fila Men Racer White Sports Shoes
16501,Men,Apparel,Topwear,Tshirts,Brown,Fall,2011.0,Casual,Locomotive Men Printed Brown TShirt
40668,Women,Apparel,Topwear,Shirts,Grey,Summer,2012.0,Casual,Lee Women Grey Glorious Shirt
11369,Women,Apparel,Topwear,Tops,Pink,Fall,2011.0,Casual,United Colors Of Benetton Women Light Winter Pink Tops
48171,Women,Accessories,Wallets,Wallets,Purple,Winter,2016.0,Casual,Fossil Women Multicoloured Wallet
6676,Women,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Nike Women Lunar Swift Red Shoe
25222,Women,Accessories,Bags,Handbags,Purple,Winter,2015.0,Casual,Lino Perros Women Leatherette Purple Handbag
59898,Women,Apparel,Topwear,Tops,Black,Fall,2012.0,Casual,Femella Women Black Top
26958,Women,Apparel,Topwear,Shirts,Teal,Summer,2012.0,Casual,Jealous 21 Women Teal Shirt
45759,Men,Personal Care,Fragrance,Deodorant,Red,Spring,2017.0,Casual,Lomani Men Declaration Deo
23279,Men,Accessories,Watches,Watches,Blue,Winter,2016.0,Casual,Maxima Ssteele Men Blue Watch
11882,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2011.0,Formal,Franco Leone Men Formal Black Formal Shoes
17564,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Formal,Mark Taylor Men Black & White Striped Shirt
23231,Women,Apparel,Topwear,Kurtas,Red,Fall,2011.0,Ethnic,Aneri Women Roshani Red Kurta
46839,Girls,Footwear,Sandal,Sandals,Purple,Fall,2012.0,Casual,Barbie Girls Purple  Slippers
51060,Women,Apparel,Loungewear and Nightwear,Nightdress,Lavender,Summer,2017.0,Casual,Enamor Women Lavender Nightdress
50449,Men,Apparel,Innerwear,Briefs,Charcoal,Summer,2016.0,Casual,Chromozome Men Charcoal Melange Briefs
7239,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2011.0,Formal,Rockport Men's Abraim Black Shoe
26087,Men,Apparel,Topwear,Shirts,Purple,Summer,2012.0,Formal,John Miller Men Check Purple Shirt
38031,Women,Accessories,Watches,Watches,Yellow,Winter,2016.0,Casual,Q&Q Attractive Women Yellow Dial Watch
58209,Women,Apparel,Bottomwear,Patiala,Multi,Fall,2012.0,Ethnic,Shree Women Multi Coloured Patiala
53979,Women,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,Kiara Women Black Handbag
11970,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Batman Men's Good Evil Grey T-shirt
9555,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Sports,Nike Men Asem Cricket Crazy Blue T-Shirts
18922,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,Levis Men Classic Mustard Checks Shirt
36804,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Maxima Men White Dial Ssteele Watch
21295,Women,Accessories,Eyewear,Sunglasses,Metallic,Winter,2016.0,Casual,Celine Dion Women Metalic Frame Sunglasses
57000,Women,Footwear,Shoes,Flats,White,Winter,2012.0,Casual,HM Women White Sandals
23044,Women,Apparel,Bottomwear,Leggings,Brown,Fall,2011.0,Casual,Arrow Woman Brown Jeggings
46521,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Timex Men Black Dial Watch
12162,Women,Apparel,Bottomwear,Leggings,Green,Fall,2011.0,Ethnic,Aurelia Women Solid Blue Leggings
15490,Women,Footwear,Shoes,Heels,Black,Spring,2013.0,Formal,Carlton London Women Black Heels
53772,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Puma Men Blue T-shirt
25664,Women,Accessories,Watches,Watches,Pink,Winter,2016.0,Casual,Fastrack Women Pink Dial Watch
7546,Men,Apparel,Topwear,Tshirts,Pink,Summer,2011.0,Sports,Nike Men's As Emb Sneaker T-Shirts
26734,Women,Personal Care,Fragrance,Deodorant,Silver,Spring,2017.0,Casual,Reebok Women Pack of 3 Deos
20046,Women,Accessories,Wallets,Wallets,Grey,Summer,2011.0,Casual,United Colors of Benetton Women Solid Grey Wallets
55293,Women,Personal Care,Lips,Lip Gloss,Peach,Spring,2017.0,Casual,Lakme Absolute Coralshine Plump & Shine Lip Gloss
18839,Men,Accessories,Belts,Belts,Black,Fall,2011.0,Formal,Peter England Men Formal Black Belt
53874,Men,Footwear,Shoes,Sports Shoes,White,Fall,2012.0,Sports,Puma MenSpeeder Ind White Sports Shoes
57856,Women,Footwear,Shoes,Heels,Yellow,Winter,2015.0,Casual,Catwalk Women Yellow Flats
38667,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Nike Men Zoom Kobe Venomenon Black Sports Shoes
24822,Men,Footwear,Shoes,Casual Shoes,Blue,Winter,2012.0,Casual,Carlton London Men Blue Casual Shoes
57952,Women,Apparel,Saree,Sarees,Off White,Fall,2012.0,Ethnic,Prafful Off White Printed Sari
8526,Women,Footwear,Shoes,Sports Shoes,Black,Summer,2011.0,Sports,Nike Women Nike Womens Downshifter 3 MSL Black Sports Shoes
34338,Men,Apparel,Topwear,Tshirts,Purple,Summer,2012.0,Casual,Myntra Men Blood Lust Purple T-shirt
46815,Girls,Apparel,Topwear,Tops,Yellow,Summer,2012.0,Casual,Gini and Jony Girls Yellow Top
4680,Unisex,Accessories,Bags,Backpacks,Black,Summer,2011.0,Sports,ADIDAS Unisex Ess Black Silver Backpack
9666,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Indigo Nation Men Bling Blue Shirts
20949,Women,Footwear,Flip Flops,Flip Flops,Yellow,Fall,2011.0,Casual,ADIDAS Women Vines Yellow Flip Flops
21821,Men,Accessories,Wallets,Wallets,Black,Winter,2016.0,Casual,Fossil Men Midway Black Wallet
33407,Women,Accessories,Bags,Clutches,Gold,Summer,2012.0,Casual,Baggit Women Gold Fingers Club Clutch
20021,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,United Colors of Benetton Men Check Blue Shirt
7012,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Classic Polo Men's Green Polo With Grey Stripes T-shirt
12037,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Mark Taylor Men Solid White Shirts
21189,Unisex,Accessories,Bags,Backpacks,Blue,Summer,2012.0,Casual,Quiksilver Unisex Blue Backpack
50243,Women,Accessories,Bags,Handbags,Red,Summer,2012.0,Casual,Stoln Women Red Handbag
46517,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Timex Men White Dial Watch
58204,Men,Accessories,Belts,Belts,Brown,Summer,2013.0,Formal,New Hide Men Brown Belt
34185,Boys,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Gini and Jony Boys Black T-shirt
19861,Men,Apparel,Topwear,Jackets,Black,Fall,2011.0,Casual,U.S. Polo Assn. Men Solid Black Jackets
6807,Men,Footwear,Shoes,Casual Shoes,Yellow,Fall,2012.0,Casual,Timberland Men's Prem Wheat Yellow Shoe
39225,Women,Apparel,Bottomwear,Trousers,Brown,Summer,2012.0,Casual,Femella Women Heart Print  Brown Trousers
49495,Men,Footwear,Shoes,Casual Shoes,Khaki,Summer,2012.0,Casual,Vans Men Khaki Shoes
34092,Girls,Apparel,Topwear,Tops,Off White,Summer,2012.0,Casual,Doodle Girls Printed Off White Top
38438,Women,Accessories,Wallets,Wallets,Brown,Fall,2012.0,Casual,Baggit Women Brown Wallet
56496,Women,Personal Care,Nails,Nail Polish,Pink,Spring,2017.0,,Streetwear Quick Dry Girly Pink Nail Polish 09
31711,Women,Accessories,Jewellery,Earrings,Silver,Winter,2016.0,Ethnic,Fabindia Women Anusuya Silver Earrings
5986,Men,Apparel,Topwear,Shirts,Black,Summer,2011.0,Casual,Locomotive Men Black Pink Checked Shirt
55249,Women,Personal Care,Makeup,Foundation and Primer,Skin,Spring,2017.0,Casual,Lakme Face Magic Natural Marble Daily Wear Souffle
31361,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,Locomotive Men Printed Grey T-shirt
22330,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,John Players Men Stripes White T-Shirt
36314,Boys,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Mr.Men Boys Hmmph White T-shirt
8338,Boys,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Doodle Boy's 77 Juniors League White Black Kidswear
56592,Women,Personal Care,Eyes,Eyeshadow,Purple,Spring,2017.0,,Streetwear Groovy Pink Eye Shadow
25065,Men,Accessories,Accessories,Accessory Gift Set,Brown,Winter,2015.0,Formal,Lino Perros Men Formal Brown Accessory Gift Set
45291,Women,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,CASIO Enticer Women Black Dial Analogue Watch LTP-1233D-1ADF SH47
40759,Women,Footwear,Flip Flops,Flip Flops,White,Winter,2012.0,Casual,Roxy Women White Flip Flops
31797,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Lee Men Smitha Black T-shirt
58447,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Fossil Men Black Dial Chronograph Watch JR1265
3655,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2011.0,Casual,Fila Men's Batec Black Shoe
45645,Men,Apparel,Innerwear,Briefs,Black,Summer,2016.0,Casual,Park Avenue Men Black Swank Briefs
8800,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Scullers Men Scul Purple White Shirts
48612,Women,Accessories,Jewellery,Earrings,Silver,Summer,2013.0,Casual,Lucera Women Silver Earrings
49267,Men,Accessories,Socks,Socks,Brown,Summer,2016.0,Casual,Arrow Men Pack of 5 Plating Design Socks
12750,Unisex,Accessories,Bags,Backpacks,Black,Summer,2012.0,Sports,Nike Unisex Swoosh Black Backpacks
21234,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Basics Men Blue Printed T-shirt
27624,Men,Apparel,Bottomwear,Shorts,Cream,Summer,2012.0,Casual,Scullers Men Cream Shorts
8682,Men,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Fastrack Men Sunglasses M102BR1
6908,Women,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Tantra Women's Rupee Black T-shirt
4376,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Mickey Men's Textured Silhoutte Heritage Blue T-shirt
45207,Women,Accessories,Watches,Watches,Pink,Winter,2016.0,Casual,CASIO ENTICER Women Pink Dial Analogue Watch A662
